"OCS_0_5";"OCS_5_15";"OCS_15_30";"OCS_30_60";"OCS_60_100";"accumulation";"aspect";"basin";"bio_1";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"bio_2";"bio_3";"bio_4";"bio_5";"bio_6";"bio_7";"bio_8";"bio_9";"convergence_index";"curv_cross_sectional";"curv_flow_line";"curv_general";"curv_longitudinal";"curv_maximal";"curv_minimal";"curv_plan";"curv_profile";"curv_tangencial";"curv_total";"dem";"dem_northerness_slope";"difference";"diurnal_anisotropic_heat";"drainage";"easterness";"effective_air_flow_heights";"evi_84";"geology";"gradient";"hill";"landforms_tpi_based";"lulc";"mass_balance_index";"mid_slope_position";"morphometric_protection_index";"MRRTF";"MRVBF";"msavi_84";"ndvi_84";"normalized_height";"northerness";"real_surface_area";"saga_wetness_index";"savi_84";"slope_degress";"slope_height";"slope_idx";"soil";"solar_diffuse";"solar_direct";"solar_ratio";"solar_total";"standardized_height";"surface_specific_points";"terrain_ruggedness_index";"terrain_surface_classification_iwahashi";"terrain_surface_convexity";"terrain_surface_texture";"topographic_position_index";"valley";"valley_depth";"valley_idx";"vector_ruggedness_index"
12,0839067698792;17,5314085406282;14,4492199393389;9,69440756561546;6,26021594582566;1,02206599712372;154,864501953125;111136;26,2214756011963;27,0404071807861;25,1117057800293;1554,0185546875;251,218231201172;11,8722257614136;67,4965286254883;708,438842773438;57,7289085388184;367,271545410156;106,475509643555;11,1382675170898;72,3143081665039;75,9354782104492;33,4191780090332;18,0164756774902;15,4027032852173;26,4031066894531;25,3136081695557;34,0173606872559;-0,000156569556565955;5,92433366364276e-07;0,00203503970988095;0,00219160923734307;0,001704903668724;-0,000687383755575866;-0,0161011591553688;0,00153682031668723;-0,000521447800565511;3,2782274956844e-06;165,844177246094;-1,65822088718414;-0,105250634253025;0,01883664727211;7;0,454897671937943;81,7745895385742;2,14643049240112;3;0,138286650180817;0;4;1;0,0719482004642487;0,496462613344193;0,0137225445359945;3,86991381645203;0,124331511557102;0,894946277141571;0,8099644780159;0,748231291770935;-0,890543699264526;886,264831542969;6,22265195846558;1,21476471424103;1,85589015483856;11,377290725708;1;18;390,570434570312;2144,599609375;5,49094200134277;2535,169921875;126,78832244873;-1;0,646807491779327;115;61,6276588439941;4,69714593887329;0,975872159004211;0;3,82828903198242;0;0,000574105535633862
NA;66,6178092691023;43,4638794487968;8,51677252737062;NA;8,19854354858398;136,975250244141;105028;25,3801002502441;26,1870040893555;24,3183498382568;1534,68835449219;248,197296142578;12,7875194549561;67,6319732666016;701,204528808594;57,7068176269531;356,635284423828;107,165512084961;10,6700592041016;72,7054138183594;73,3654403686523;32,2065315246582;17,530725479126;14,6758041381836;25,5294818878174;24,5082683563232;-2,26730942726135;-0,00308140786364675;-0,000213363528018817;-0,00630721868947148;-0,00322581105865538;-7,63221978559159e-05;-0,00307728722691536;-0,0031958653125912;-0,00130806816741824;-0,00130701973102987;7,27132419342524e-06;274,051666259766;-17,8678207397461;0,0686288252472878;0,170998334884644;6;0,683504045009613;180,053802490234;2,26455330848694;4;0,376109480857849;0;0;4;-0,21118925511837;0,32900008559227;0,204106211662292;1,38675391170295e-08;2,09557086350287e-07;0,880972027778625;0,787365019321442;0,335499942302704;-0,729946732521057;981,232360839844;3,76832985877991;1,18087351322174;24,1402797698975;30,8378925323486;0;18;367,065185546875;1851,07434082031;5,04290342330933;2218,1396484375;99,0665969848633;1;8,99727725982666;81;49,2726898193359;11,3965511322021;-1,93616998195648;60,7315673828125;61,0783424377441;1;0,00035445939283818
66,7482311731952;74,1166954171272;71,5749067852162;42,7399564515062;7,19643210415653;2,28122425079346;154,567855834961;105662;26,2071590423584;27,0269222259521;25,1036949157715;1557,78198242188;251,147979736328;12,1525707244873;67,2603454589844;708,207458496094;57,1894721984863;370,616302490234;107,329162597656;11,1382169723511;72,2369689941406;75,7647323608398;33,4157218933105;17,9965171813965;15,4192028045654;26,3844451904297;25,2991428375244;8,68549537658691;0,0012227282859385;-7,21983769835788e-06;0,000826176314149052;-0,000396551913581789;0,00124691729433835;-0,00083382916636765;0,00966620072722435;-0,000591944495681673;0,00100929941982031;2,25006488108193e-06;162,824096679688;-5,44456338882446;0,047691036015749;0,0692525282502174;5;0,440525591373444;83,614372253418;2,32522702217102;3;0,061979029327631;0;5;4;0,0123602673411369;0,0856980830430984;0,0458971112966537;0,399095237255096;0,283480882644653;0,893946290016174;0,808301627635956;0,542849063873291;-0,897740066051483;891,135009765625;5,36942577362061;1,21227788925171;5,99348163604736;5,91025590896606;1;9;389,638549804688;2108,00561523438;5,41015672683716;2497,64404296875;93,2887573242188;0;2,07280302047729;97;42,3007278442383;3,25998258590698;0,240922674536705;0;4,97722005844116;0;0,000465699326014146
NA;NA;21,9231463261304;15,6023980217063;34,494746895262;1,20043754577637;166,894287109375;104966;26,2253246307373;27,0490684509277;25,1164741516113;1529,65356445312;248,613922119141;12,4671831130981;67,9381637573242;699,393798828125;57,7052993774414;356,718902587891;105,65966796875;10,6510391235352;71,810676574707;76,5608825683594;33,1017646789551;18,2695732116699;14,8321895599365;26,4261455535889;25,2709350585938;17,6418228149414;-0,000368127453839406;-2,81111510957999e-07;0,00113618886098266;0,00150431622751057;0,00119367032311857;-0,000625575892627239;-0,00501051126047969;0,000680304074194282;-0,000112697729491629;1,09312463791866e-06;164,678649902344;-1,20345842838287;-0,0392919033765793;0,0168509352952242;6;0,180567234754562;81,284423828125;2,39606666564941;3;0,0575844161212444;0;4;1;0,0971508473157883;0,440589547157288;0,0113792167976499;2,93096590042114;0,250879913568497;0,881244480609894;0,787844955921173;0,720294773578644;-0,983562648296356;885,929504394531;6,42330455780029;1,18158006668091;1,28882038593292;11,1054611206055;1;12;390,696594238281;2148,64086914062;5,49951267242432;2539,33740234375;121,615119934082;5;0,46970146894455;51;52,6941871643066;8,61969375610352;0,254994988441467;0;4,31247806549072;0;8,39869171613827e-05
44,3389627203172;48,1181925831004;58,1215395606798;65,913649996571;NA;3,54772400856018;105,432922363281;104870;25,8175716400146;26,6374320983887;24,7297172546387;1525,5087890625;247,058624267578;12,0557355880737;68,0545501708984;697,841613769531;56,0646438598633;354,299102783203;105,6396484375;10,596212387085;72,2066802978516;75,2898330688477;32,6479339599609;17,9729709625244;14,6749649047852;25,9981384277344;24,8937473297119;9,07388782501221;0,00467750243842602;-2,50121570388728e-06;0,00374339870177209;-0,000934103678446263;0,00306511181406677;-0,00119341257959604;0,0086889611557126;-0,000594231765717268;0,00244146236218512;6,92531966706156e-06;215,465133666992;-4,21717739105225;0,0162179842591286;-0,0411270037293434;1;0,965744316577911;131,957107543945;2,13129878044128;4;0,263960421085358;0;3;1;0,159570544958115;0,350157737731934;0,150250419974327;2,86164595308946e-05;5,53021673113108e-05;0,873475313186646;0,775603115558624;0,324921131134033;-0,2594955265522;921,722839355469;3,43059372901917;1,16323673725128;16,3189640045166;19,565315246582;0;18;380,877532958984;2054,45434570312;5,39400243759155;2435,33178710938;77,2448348999023;0;5,45688104629517;81;50,117805480957;8,29444026947021;0,88275682926178;4,47093200683594;40,6502685546875;1;0,000719952455256134
31,3187231244696;26,6723585159123;12,9757781108297;7,13544960028289;4,17384453680324;1,06932258605957;226,501098632812;104594;26,3681221008301;27,1880970001221;25,2595081329346;1522,18078613281;248,509475708008;12,9446058273315;68,461784362793;698,530639648438;56,338794708252;355,339935302734;102,528045654297;10,6663875579834;71,7045211791992;76,8039016723633;33,2573547363281;18,3818283081055;14,8755264282227;26,5762672424316;25,3962860107422;1,4811042547226;0,000690402579493821;1,07816595118493e-06;0,00291696051135659;0,00222655804827809;0,00179217045661062;-0,000333690200932324;-0,00140504271257669;0,00151768093928695;-6,38477577012964e-05;2,86474528365943e-06;134,706634521484;-1,73920035362244;-0,0404876954853535;0,0400188565254211;5;-0,74854439496994;63,007682800293;0,886267781257629;4;0,0875396952033043;0;4;4;0,151254668831825;0,377023458480835;0,014155438169837;2,71166491508484;4,9255895614624;0,595162987709045;0,425970405340195;0,311488270759583;-0,66308468580246;886,7626953125;6,75746059417725;0,638863384723663;2,60452389717102;6,83737850189209;1;15;391,859802246094;2139,43017578125;5,45968246459961;2531,2900390625;49,3391723632812;1;0,972223579883575;82;59,4178695678711;6,88018417358398;0,858497798442841;0;15,1132984161377;0;0,000353070703567937
45,151593940149;41,4040834407845;27,8113436997031;8,9028291119417;4,18991055048698;1,00983834266663;85,4492034912109;106172;26,0049152374268;26,7664947509766;24,953145980835;1576,54260253906;252,308853149414;11,9180488586426;66,4464263916016;717,744140625;60,590015411377;375,886993408203;111,057456970215;11,3511161804199;72,8067398071289;72,2543258666992;33,2943420410156;17,7035350799561;15,5908060073853;26,1747493743896;25,1349067687988;44,8367233276367;0,00140968745108694;-6,73647036819602e-07;0,00426819641143084;0,00285850907675922;0,00221409066580236;-7,99923727754503e-05;0,0303560439497232;0,00135197106283158;0,000780527130700648;4,51479627372464e-06;189,319061279297;-0,000855246209539473;-0,0662193968892097;-0,00209759594872594;7;0,999999821186066;106,251243591309;2,27945876121521;6;0,0875396952033043;0;4;1;0,191916540265083;0,0392601229250431;0,00799487996846437;7,95467090606689;6,82460403442383;0,886671423912048;0,796465456485748;0,519630074501038;-0,000613592274021357;885,982666015625;6,72387266159058;1,19450283050537;1,47337508201599;3,26914119720459;1;15;389,578948974609;2156,03344726562;5,53426599502563;2545,6123046875;103,524597167969;-3;0,642263531684875;51;48,1367149353027;5,2294750213623;1,3482654094696;0;3,02214455604553;0;0,000596242898609489
34,6540335965399;32,7470159530323;25,809595012056;13,6476679904912;7,2828544241714;3,66624617576599;210,603912353516;106172;26,0122089385986;26,7802047729492;24,9627437591553;1579,38427734375;252,839706420898;11,9925184249878;66,3715896606445;718,259094238281;60,6337394714355;377,496887207031;111,269477844238;11,375358581543;72,79248046875;72,1949768066406;33,3276252746582;17,7004508972168;15,6271734237671;26,1756572723389;25,1459541320801;-1,16575598716736;-0,000327146815834567;-1,75217774085468e-05;-0,00116335821803659;-0,000836211431305856;0,000951381167396903;-0,00153306033462286;-0,00305062881670892;-0,000164617507834919;-0,000408804888138548;2,03507374862966e-06;175,155044555664;-6,71242380142212;0,0683034211397171;0,141064390540123;5;-0,516991019248962;88,4806442260742;2,33650779724121;6;0,0759708136320114;0;5;1;-0,0200370997190475;0,241898223757744;0,0667070597410202;0,0475350841879845;0,31394550204277;0,884839951992035;0,793537139892578;0,379050880670547;-0,855990827083588;895,080688476562;5,4785008430481;1,19010031223297;7,70118999481201;4,81861972808838;1;4;388,231353759766;2091,36865234375;5,38691329956055;2479,60009765625;73,0481567382812;0;2,75245642662048;81;43,7728614807129;11,0647411346436;-0,663893401622772;0;7,89370965957642;0;0,000230188525165431
23,4200853936261;22,0441037636189;17,038505725809;8,35510531074108;4,41630186041285;1,00975120067596;28,4107780456543;106362;26,0277252197266;26,8078956604004;24,9783840179443;1578,91003417969;252,908737182617;12;66,3856582641602;718,016479492188;60,7796096801758;376,692993164062;111,443046569824;11,4263896942139;72,7484741210938;72,4212265014648;33,4032821655273;17,6965446472168;15,7067384719849;26,1916790008545;25,1624145507812;19,4049854278564;0,000382429425371811;1,04339164863632e-06;0,00183870748151094;0,0014562780270353;0,00182232889346778;-0,000902975094504654;0,012879223562777;0,000508800847455859;0,000409572821808979;2,55219970313192e-06;186,20378112793;1,45824098587036;-0,0774638950824738;-0,0204543676227331;1;0,4800044298172;101,606689453125;2,16124773025513;7;0,0980956852436066;0;4;1;0,119021393358707;0,283856213092804;0,0104990089312196;8,01120281219482;6,87111806869507;0,873307466506958;0,775396525859833;0,64192807674408;0,877266049385071;885,969848632812;6,57498502731323;1,16290581226349;1,82237303256989;6,54356527328491;1;4;389,721496582031;2164,22705078125;5,55326557159424;2553,94848632812;123,367340087891;-2;0,588668763637543;51;62,9057807922363;9,82747364044189;0,666670501232147;0;3,65004563331604;0;0,000605086795985699
23,3871118451788;22,0041798924764;16,9732977077806;9,22592548403606;6,85220073792053;2,41480994224548;359,207946777344;106378;26,0713233947754;26,8658542633057;25,0110607147217;1579,39306640625;252,487350463867;12;66,3362884521484;717,716613769531;61,1321868896484;377,259918212891;110,824058532715;11,4559831619263;72,5013580322266;73,2387161254883;33,5009269714355;17,6998615264893;15,8010654449463;26,225658416748;25,2051277160645;1,59144926071167;0,000458415481261909;1,51607963516653e-07;0,000994236674159765;0,000535821251105517;0,000277427840046585;0,000219690526137128;0,00178173661697656;0,000261533510638401;0,000227203461690806;1,24490952657652e-07;179,479751586914;7,46288251876831;0,0262548793107271;-0,125305160880089;1;-0,014612777158618;97,2929534912109;2,35887479782104;7;0,111201129853725;0;5;4;0,0921301171183586;0,37587308883667;0,041107852011919;0,133253321051598;0,297037661075592;0,897295892238617;0,8138307929039;0,687936544418335;0,999893248081207;894,215698242188;4,81693649291992;1,22055888175964;7,32618951797485;9,67740726470947;1;4;388,224914550781;2185,87524414062;5,63043546676636;2574,10009765625;126,815452575684;-1;2,61138510704041;65;55,5748443603516;4,11887741088867;0,519319713115692;0;4,38988924026489;0;0,000114797003334388
